store_id,city,channel,gender_group,age_group,wkd_ind,product,customer,revenue,order,quant,unit_cost,unit_price
20,Shenzhen,Store,Female,20-24,Weekday,Accessories,6,564.5,6,6,29,94
325,Shanghai,Store,Female,25-29,Weekend,Sock,1,79,1,1,9,79
737,Shenzhen,Store,Female,30-34,Weekend,Jean,2,118,2,2,69,59
442,Xian,Store,Male,45-49,Weekend,Jean,1,79,1,1,69,79
420,Guangzhou,Online,Male,35-39,Weekend,T-shirt,2,78,2,2,49,39
738,Shenzhen,Store,Female,35-39,Weekday,Accessories,6,532,6,8,29,67
142,Shanghai,Store,Female,25-29,Weekday,T-shirt,5,215,5,5,49,43
335,Shanghai,Store,Female,25-29,Weekend,Accessories,3,297,3,3,29,99
430,Chengdu,Store,Female,>=60,Weekday,T-shirt,2,78,2,2,49,39
135,Shanghai,Store,Female,20-24,Weekend,Shorts,1,40,1,1,19,40
336,Xian,Store,Male,50-54,Weekday,Shorts,1,0,1,1,19,0
256,Wuhan,Store,Female,45-49,Weekday,T-shirt,1,79,1,1,49,79
46,Wuhan,Store,Female,40-44,Weekend,Sock,1,132,1,5,9,26
323,Wuhan,Store,Female,30-34,Weekday,Sock,1,19,1,1,9,19
98,Chengdu,Store,Male,30-34,Weekday,Accessories,1,158,1,2,29,79
325,Shanghai,Store,Female,25-29,Weekend,sports,3,234,3,6,49,39
796,Shenzhen,Store,Unkown,Unkown,Weekday,T-shirt,1,99,1,1,49,99
519,Hangzhou,Store,Female,<20,Weekend,Accessories,1,149,1,1,29,149
182,Guangzhou,Online,Male,>=60,Weekend,T-shirt,2,198,2,2,49,99
442,Xian,Store,Female,35-39,Weekend,T-shirt,1,39,1,1,49,39
737,Shenzhen,Store,Female,30-34,Weekend,Jean,1,39,1,1,69,39
758,Hangzhou,Store,Female,30-34,Weekday,T-shirt,1,79,1,1,49,79
605,Chengdu,Store,Male,>=60,Weekday,Accessories,2,198,2,2,29,99
68,Chongqing,Online,Male,25-29,Weekend,Shorts,1,39,1,1,19,39
168,Wuhan,Store,Female,35-39,Weekend,Sock,2,155,2,2,9,78
437,Chongqing,Store,Female,30-34,Weekend,T-shirt,1,99,1,1,49,99
98,Chengdu,Store,Female,20-24,Weekend,Sweater,2,398,2,2,99,199
605,Chengdu,Store,Female,35-39,Weekday,Jean,2,298,2,2,69,149
738,Shenzhen,Store,Male,35-39,Weekend,T-shirt,1,59,1,1,49,59
605,Chengdu,Store,Male,30-34,Weekend,T-shirt,1,99,1,1,49,99
91,Wuhan,Online,Female,50-54,Weekday,T-shirt,2,78,2,2,49,39
605,Chengdu,Store,Male,30-34,Weekday,T-shirt,1,79,1,1,49,79
479,Shenzhen,Store,Male,>=60,Weekday,Dresses,2,398,2,2,59,199
437,Chongqing,Store,Male,25-29,Weekday,T-shirt,1,97,1,1,49,97
479,Shenzhen,Store,Male,30-34,Weekend,T-shirt,2,198,2,2,49,99
520,Hangzhou,Store,Female,45-49,Weekday,Sock,1,79,1,1,9,79
335,Shanghai,Store,Female,45-49,Weekend,T-shirt,2,198,2,2,49,99
19,Nanjing,Store,Female,25-29,Weekday,New Arrivals,2,158,2,2,59,79
32,Wuhan,Online,Female,>=60,Weekday,Accessories,1,59,1,1,29,59
375,Guangzhou,Online,Female,40-44,Weekday,T-shirt,1,59,1,1,49,59
231,Guangzhou,Store,Female,35-39,Weekday,T-shirt,1,59,1,1,49,59
420,Guangzhou,Online,Male,>=60,Weekday,Shorts,1,99,1,3,19,33
420,Guangzhou,Online,Female,30-34,Weekday,New Arrivals,1,56,1,1,59,56
98,Chengdu,Store,Female,40-44,Weekday,Dresses,2,346,2,2,59,173
46,Wuhan,Store,Female,30-34,Weekday,T-shirt,3,217,3,3,49,72
437,Chongqing,Store,Female,25-29,Weekend,T-shirt,3,396,3,4,49,99
248,Hangzhou,Store,Male,20-24,Weekend,T-shirt,1,99,1,1,49,99
737,Shenzhen,Store,Male,25-29,Weekday,Accessories,2,148.35,2,2,29,74
229,Shenzhen,Store,Female,30-34,Weekend,sports,4,376,4,4,49,94
375,Guangzhou,Online,Female,30-34,Weekend,Jean,1,59,1,1,69,59
312,Hangzhou,Store,Female,35-39,Weekday,T-shirt,3,237,3,3,49,79
430,Chengdu,Store,Female,>=60,Weekday,T-shirt,1,79,1,1,49,79
437,Chongqing,Store,Male,40-44,Weekday,New Arrivals,1,57,1,1,59,57
142,Shanghai,Store,Female,25-29,Weekend,T-shirt,1,99,1,1,49,99
20,Shenzhen,Store,Unkown,Unkown,Weekday,Jean,1,59,1,1,69,59
91,Wuhan,Online,Female,25-29,Weekday,Accessories,34,3589,34,51,29,70
46,Wuhan,Store,Female,40-44,Weekday,T-shirt,1,99,1,1,49,99
46,Wuhan,Store,Female,35-39,Weekday,T-shirt,2,297,2,3,49,99
248,Hangzhou,Store,Male,>=60,Weekday,Sweater,2,398,2,2,99,199
758,Hangzhou,Store,Female,>=60,Weekday,T-shirt,1,79,1,1,49,79
335,Shanghai,Store,Male,>=60,Weekday,Accessories,1,298,1,2,29,149
399,Guangzhou,Store,Male,25-29,Weekend,T-shirt,1,99,1,1,49,99
605,Chengdu,Store,Female,40-44,Weekday,Dresses,2,78,2,2,59,39
737,Shenzhen,Store,Male,30-34,Weekday,Sweater,2,398,2,2,99,199
137,Xian,Online,Male,30-34,Weekend,Sock,1,59,1,1,9,59
658,Shenzhen,Store,Female,40-44,Weekend,T-shirt,1,59,1,1,49,59
759,Chongqing,Store,Female,20-24,Weekday,T-shirt,1,79,1,1,49,79
50,Wuhan,Online,Female,25-29,Weekday,T-shirt,1,36,1,1,49,36
208,Chongqing,Store,Female,20-24,Weekday,T-shirt,2,195.22,2,2,49,98
32,Wuhan,Online,Male,>=60,Weekday,Shorts,4,192,4,5,19,38
207,Shanghai,Online,Female,35-39,Weekday,New Arrivals,13,703,13,16,59,44
375,Guangzhou,Online,Female,25-29,Weekend,Accessories,3,995,3,5,29,199
759,Chongqing,Store,Female,<20,Weekend,Jean,1,39,1,1,69,39
182,Guangzhou,Online,Female,50-54,Weekend,Shorts,1,33,1,1,19,33
369,Guangzhou,Store,Female,40-44,Weekend,T-shirt,1,99,1,1,49,99
758,Hangzhou,Store,Female,25-29,Weekday,Sweater,1,99,1,1,99,99
430,Chengdu,Store,Female,30-34,Weekend,Sock,1,39,1,1,9,39
20,Shenzhen,Store,Male,35-39,Weekday,Sock,1,79,1,1,9,79
52,Wuhan,Online,Female,25-29,Weekend,Sock,2,158,2,2,9,79
32,Wuhan,Online,Female,30-34,Weekend,T-shirt,3,297,3,3,49,99
336,Xian,Store,Female,25-29,Weekday,T-shirt,1,79,1,1,49,79
148,Shenzhen,Store,Female,45-49,Weekend,T-shirt,1,99,1,1,49,99
648,Xian,Store,Female,25-29,Weekend,T-shirt,2,237,2,3,49,79
182,Guangzhou,Online,Male,>=60,Weekend,T-shirt,1,99,1,1,49,99
375,Guangzhou,Online,Male,>=60,Weekday,sports,3,347,3,3,49,116
46,Wuhan,Store,Female,20-24,Weekday,T-shirt,1,99,1,1,49,99
420,Guangzhou,Online,Female,>=60,Weekday,Accessories,1,79,1,1,29,79
496,Shanghai,Store,Female,40-44,Weekday,Jean,1,149,1,1,69,149
248,Hangzhou,Store,Male,35-39,Weekday,T-shirt,1,99,1,1,49,99
658,Shenzhen,Store,Female,25-29,Weekend,Shorts,1,40,1,1,19,40
449,Wuhan,Store,Female,20-24,Weekend,Sock,1,19,1,1,9,19
479,Shenzhen,Store,Male,20-24,Weekend,T-shirt,1,79,1,1,49,79
229,Shenzhen,Store,Female,<20,Weekday,Accessories,2,237,2,3,29,79
616,Chengdu,Store,Female,20-24,Weekend,T-shirt,1,79,1,1,49,79
168,Wuhan,Store,Female,30-34,Weekday,Sock,1,46.73,1,1,9,47
519,Hangzhou,Store,Female,30-34,Weekday,T-shirt,8,1191,8,9,49,132
52,Wuhan,Online,Female,50-54,Weekday,Sock,1,40,1,2,9,20
28,Wuhan,Online,Female,25-29,Weekday,T-shirt,1,79,1,1,49,79
91,Wuhan,Online,Female,35-39,Weekday,New Arrivals,1,57,1,1,59,57
91,Wuhan,Online,Female,55-59,Weekday,Sock,1,26,1,1,9,26
335,Shanghai,Store,Female,30-34,Weekend,Sock,1,39,1,1,9,39
575,Hangzhou,Store,Male,25-29,Weekday,Shorts,2,73,2,2,19,37
831,Hangzhou,Store,Female,40-44,Weekday,New Arrivals,1,59,1,1,59,59
70,Shenzhen,Store,Female,35-39,Weekday,Shorts,1,66,1,2,19,33
135,Shanghai,Store,Female,35-39,Weekend,Jean,3,597,3,3,69,199
28,Wuhan,Online,Female,40-44,Weekday,sports,1,99,1,1,49,99
429,Xian,Store,Female,35-39,Weekend,Jean,1,59,1,1,69,59
802,Xian,Store,Female,35-39,Weekday,T-shirt,3,197,3,3,49,66
182,Guangzhou,Online,Male,30-34,Weekend,T-shirt,1,79,1,1,49,79
91,Wuhan,Online,Female,40-44,Weekend,New Arrivals,1,79,1,1,59,79
325,Shanghai,Store,Male,30-34,Weekday,Accessories,3,216,3,3,29,72
430,Chengdu,Store,Female,>=60,Weekday,Sock,1,39,1,1,9,39
146,Hangzhou,Store,Male,25-29,Weekday,Sock,2,81,2,3,9,27
21,Beijing,Store,Female,55-59,Weekend,T-shirt,1,79,1,1,49,79
496,Shanghai,Store,Female,20-24,Weekday,Jean,1,149,1,1,69,149
325,Shanghai,Store,Male,>=60,Weekday,T-shirt,1,79,1,1,49,79
758,Hangzhou,Store,Female,40-44,Weekday,Accessories,4,474,4,6,29,79
520,Hangzhou,Store,Female,25-29,Weekday,Accessories,3,297,3,3,29,99
496,Shanghai,Store,Male,50-54,Weekday,Shorts,1,33,1,1,19,33
32,Wuhan,Online,Male,>=60,Weekday,T-shirt,1,99,1,1,49,99
449,Wuhan,Store,Female,45-49,Weekend,T-shirt,1,149,1,1,49,149
605,Chengdu,Store,Female,25-29,Weekend,Shorts,2,72,2,2,19,36
315,Wuhan,Store,Male,45-49,Weekend,sports,1,39,1,1,49,39
248,Hangzhou,Store,Female,45-49,Weekday,New Arrivals,1,79,1,1,59,79
280,Shenzhen,Store,Male,30-34,Weekday,sports,3,150,3,4,49,38
280,Shenzhen,Store,Female,40-44,Weekend,New Arrivals,2,398,2,2,59,199
50,Wuhan,Online,Female,35-39,Weekday,T-shirt,1,59,1,1,49,59
325,Shanghai,Store,Female,40-44,Weekend,Sock,1,39,1,2,9,20
399,Guangzhou,Store,Female,35-39,Weekday,T-shirt,5,214,5,5,49,43
146,Hangzhou,Store,Female,25-29,Weekday,T-shirt,1,79,1,1,49,79
575,Hangzhou,Store,Female,25-29,Weekend,T-shirt,2,158,2,2,49,79
520,Hangzhou,Store,Male,30-34,Weekend,T-shirt,1,99,1,1,49,99
255,Hangzhou,Store,Female,55-59,Weekday,T-shirt,1,79,1,1,49,79
142,Shanghai,Store,Female,30-34,Weekend,T-shirt,4,293,4,4,49,73
142,Shanghai,Store,Female,35-39,Weekend,T-shirt,4,354,4,6,49,59
315,Wuhan,Store,Female,30-34,Weekend,Jean,1,59,1,1,69,59
229,Shenzhen,Store,Male,25-29,Weekday,Shorts,2,73,2,2,19,37
312,Hangzhou,Store,Female,30-34,Weekday,Dresses,1,129,1,1,59,129
315,Wuhan,Store,Female,30-34,Weekday,New Arrivals,1,285,2,2,59,143
520,Hangzhou,Store,Male,40-44,Weekend,Shorts,1,66,1,2,19,33
479,Shenzhen,Store,Female,35-39,Weekday,Sock,1,59,1,1,9,59
449,Wuhan,Store,Male,30-34,Weekday,Accessories,1,149,1,1,29,149
369,Guangzhou,Store,Male,20-24,Weekend,T-shirt,1,79,1,1,49,79
52,Wuhan,Online,Female,25-29,Weekend,Accessories,25,2212,25,28,29,79
20,Shenzhen,Store,Male,20-24,Weekend,New Arrivals,1,77,1,1,59,77
70,Shenzhen,Store,Male,>=60,Weekday,T-shirt,1,59,1,1,49,59
315,Wuhan,Store,Female,25-29,Weekday,New Arrivals,27,4556.84,30,30,59,152
315,Wuhan,Store,Female,40-44,Weekday,Sock,1,79,1,1,9,79
420,Guangzhou,Online,Male,20-24,Weekday,T-shirt,1,59,1,1,49,59
375,Guangzhou,Online,Male,20-24,Weekend,T-shirt,1,158,1,2,49,79
360,Chengdu,Store,Male,20-24,Weekday,T-shirt,1,55,1,1,49,55
669,Chongqing,Store,Female,35-39,Weekday,T-shirt,1,99,1,1,49,99
315,Wuhan,Store,Female,40-44,Weekday,Accessories,2,198,2,2,29,99
802,Xian,Store,Male,20-24,Weekend,T-shirt,1,79,1,1,49,79
229,Shenzhen,Store,Female,30-34,Weekend,T-shirt,1,99,1,1,49,99
207,Shanghai,Online,Female,30-34,Weekday,New Arrivals,3,536,3,4,59,134
255,Hangzhou,Store,Male,30-34,Weekday,Sock,3,126,3,5,9,25
360,Chengdu,Store,Female,45-49,Weekend,New Arrivals,7,1083,7,7,59,155
430,Chengdu,Store,Male,20-24,Weekday,New Arrivals,1,193,1,1,59,193
52,Wuhan,Online,Male,25-29,Weekend,Shorts,1,79,1,2,19,40
658,Shenzhen,Store,Female,20-24,Weekend,Sweater,1,199,1,1,99,199
280,Shenzhen,Store,Female,20-24,Weekend,T-shirt,1,99,1,1,49,99
52,Wuhan,Online,Female,35-39,Weekday,New Arrivals,1,79,1,1,59,79
137,Xian,Online,Female,30-34,Weekday,T-shirt,1,199,1,1,49,199
323,Wuhan,Store,Female,35-39,Weekend,Jean,2,137,2,3,69,46
737,Shenzhen,Store,Male,>=60,Weekend,Sock,1,79,1,3,9,26
32,Wuhan,Online,Male,25-29,Weekday,Accessories,3,297,3,3,29,99
315,Wuhan,Store,Female,35-39,Weekend,Accessories,1,59,1,1,29,59
21,Beijing,Store,Female,35-39,Weekday,Jean,3,137,3,3,69,46
605,Chengdu,Store,Male,25-29,Weekday,T-shirt,1,99,1,1,49,99
437,Chongqing,Store,Female,25-29,Weekday,T-shirt,1,99,1,1,49,99
442,Xian,Store,Female,35-39,Weekday,T-shirt,2,158,2,2,49,79
50,Wuhan,Online,Unkown,Unkown,Weekend,Accessories,1,99,1,1,29,99
649,Hangzhou,Store,Female,40-44,Weekend,T-shirt,2,98,2,2,49,49
658,Shenzhen,Store,Female,20-24,Weekend,T-shirt,9,857.03,9,9,49,95
360,Chengdu,Store,Female,30-34,Weekend,Sock,1,27,1,1,9,27
315,Wuhan,Store,Female,25-29,Weekend,T-shirt,1,99,1,1,49,99
28,Wuhan,Online,Male,30-34,Weekday,Sweater,2,348,2,2,99,174
142,Shanghai,Store,Male,20-24,Weekday,Sock,1,27,1,1,9,27
68,Chongqing,Online,Female,20-24,Weekday,Sock,1,75,1,1,9,75
280,Shenzhen,Store,Female,20-24,Weekend,T-shirt,1,198,1,2,49,99
369,Guangzhou,Store,Male,30-34,Weekday,T-shirt,2,158,2,2,49,79
245,Hangzhou,Store,Female,30-34,Weekday,T-shirt,1,79,1,1,49,79
336,Xian,Store,Female,40-44,Weekend,T-shirt,1,79,1,1,49,79
70,Shenzhen,Store,Male,25-29,Weekday,T-shirt,1,99,1,1,49,99
70,Shenzhen,Store,Male,20-24,Weekday,Dresses,1,149,1,1,59,149
649,Hangzhou,Store,Male,25-29,Weekend,Accessories,1,99,1,1,29,99
21,Beijing,Store,Female,25-29,Weekday,Sock,3,316,3,4,9,79
325,Shanghai,Store,Male,20-24,Weekend,Accessories,2,178,2,2,29,89
496,Shanghai,Store,Male,25-29,Weekday,T-shirt,1,79,1,1,49,79
399,Guangzhou,Store,Female,45-49,Weekday,T-shirt,1,99,1,1,49,99
52,Wuhan,Online,Female,20-24,Weekend,T-shirt,4,296,4,4,49,74
91,Wuhan,Online,Female,35-39,Weekday,Sock,1,39,1,1,9,39
802,Xian,Store,Male,25-29,Weekday,T-shirt,1,79,1,1,49,79
437,Chongqing,Store,Male,>=60,Weekday,T-shirt,1,59,1,1,49,59
135,Shanghai,Store,Male,25-29,Weekend,T-shirt,1,79,1,1,49,79
575,Hangzhou,Store,Female,25-29,Weekend,Accessories,7,532,7,8,29,67
796,Shenzhen,Store,Female,35-39,Weekday,T-shirt,1,59,1,1,49,59
315,Wuhan,Store,Male,30-34,Weekday,T-shirt,1,79,1,1,49,79
28,Wuhan,Online,Male,35-39,Weekday,Sock,2,138,2,7,9,20
335,Shanghai,Store,Female,40-44,Weekend,New Arrivals,1,69,1,1,59,69
229,Shenzhen,Store,Male,35-39,Weekend,New Arrivals,2,98,2,2,59,49
375,Guangzhou,Online,Female,45-49,Weekday,T-shirt,1,79,1,1,49,79
520,Hangzhou,Store,Female,30-34,Weekday,T-shirt,2,198,2,2,49,99
46,Wuhan,Store,Male,25-29,Weekend,T-shirt,1,99,1,1,49,99
70,Shenzhen,Store,Male,25-29,Weekday,T-shirt,2,178,2,2,49,89
796,Shenzhen,Store,Male,>=60,Weekend,T-shirt,1,99,1,1,49,99
46,Wuhan,Store,Male,40-44,Weekday,T-shirt,1,99,1,1,49,99
420,Guangzhou,Online,Male,>=60,Weekend,T-shirt,1,79,1,1,49,79
137,Xian,Online,Female,20-24,Weekend,Sweater,1,249,1,1,99,249
479,Shenzhen,Store,Female,20-24,Weekend,T-shirt,2,118,2,2,49,59
207,Shanghai,Online,Male,>=60,Weekend,Accessories,1,99,1,1,29,99
375,Guangzhou,Online,Female,>=60,Weekday,Accessories,1,59,1,1,29,59
231,Guangzhou,Store,Male,35-39,Weekend,T-shirt,1,99,1,1,49,99
520,Hangzhou,Store,Female,20-24,Weekend,T-shirt,1,99,1,1,49,99
336,Xian,Store,Female,25-29,Weekend,T-shirt,1,79,1,1,49,79
360,Chengdu,Store,Female,30-34,Weekday,Jean,9,431,9,9,69,48
831,Hangzhou,Store,Female,25-29,Weekend,T-shirt,2,116,2,3,49,39
280,Shenzhen,Store,Male,30-34,Weekend,T-shirt,1,79,1,1,49,79
323,Wuhan,Store,Female,>=60,Weekday,T-shirt,1,199,1,1,49,199
335,Shanghai,Store,Male,25-29,Weekday,T-shirt,1,79,1,1,49,79
207,Shanghai,Online,Female,45-49,Weekend,T-shirt,1,198,1,2,49,99
325,Shanghai,Store,Male,>=60,Weekday,T-shirt,2,198,2,2,49,99
21,Beijing,Store,Male,35-39,Weekday,sports,3,117,3,3,49,39
256,Wuhan,Store,Male,35-39,Weekend,T-shirt,1,99,1,1,49,99
20,Shenzhen,Store,Female,>=60,Weekday,T-shirt,1,199,1,1,49,199
758,Hangzhou,Store,Female,35-39,Weekday,Dresses,2,248,2,2,59,124
496,Shanghai,Store,Male,35-39,Weekday,Jean,2,447,3,3,69,149
182,Guangzhou,Online,Male,<20,Weekend,T-shirt,1,198,1,2,49,99
98,Chengdu,Store,Female,25-29,Weekday,T-shirt,2,158,2,2,49,79
519,Hangzhou,Store,Male,35-39,Weekend,T-shirt,1,59,1,1,49,59
231,Guangzhou,Store,Female,25-29,Weekend,Accessories,1,99,1,1,29,99
429,Xian,Store,Female,30-34,Weekday,sports,1,66,1,2,49,33
32,Wuhan,Online,Male,20-24,Weekend,Sock,3,102,3,5,9,20
70,Shenzhen,Store,Female,35-39,Weekend,Jean,1,59,1,1,69,59
738,Shenzhen,Store,Male,30-34,Weekend,Shorts,1,33,1,1,19,33
245,Hangzhou,Store,Male,55-59,Weekend,New Arrivals,1,75,1,1,59,75
98,Chengdu,Store,Female,30-34,Weekday,T-shirt,2,138,2,2,49,69
19,Nanjing,Store,Female,40-44,Weekday,T-shirt,1,118,1,2,49,59
360,Chengdu,Store,Female,20-24,Weekday,T-shirt,1,79,1,1,49,79
207,Shanghai,Online,Female,45-49,Weekday,sports,1,39,1,1,49,39
207,Shanghai,Online,Male,30-34,Weekday,Jean,1,59,1,1,69,59
437,Chongqing,Store,Female,30-34,Weekday,T-shirt,1,59,1,1,49,59
231,Guangzhou,Store,Female,30-34,Weekday,Accessories,1,129,1,1,29,129
52,Wuhan,Online,Male,25-29,Weekday,T-shirt,6,592,6,6,49,99
420,Guangzhou,Online,Female,35-39,Weekend,T-shirt,1,99,1,1,49,99
611,Shenzhen,Store,Male,30-34,Weekend,T-shirt,1,79,1,1,49,79
496,Shanghai,Store,Female,20-24,Weekday,T-shirt,1,59,1,1,49,59
315,Wuhan,Store,Female,35-39,Weekday,Shorts,1,78,1,2,19,39
796,Shenzhen,Store,Female,30-34,Weekday,T-shirt,4,396,4,4,49,99
91,Wuhan,Online,Female,50-54,Weekday,Sweater,2,498,2,2,99,249
52,Wuhan,Online,Female,25-29,Weekend,Sock,1,79,1,1,9,79
449,Wuhan,Store,Male,40-44,Weekday,Shorts,1,39,1,1,19,39
449,Wuhan,Store,Male,>=60,Weekday,Sock,1,19,1,1,9,19
146,Hangzhou,Store,Male,25-29,Weekday,Shorts,2,79,2,2,19,40
430,Chengdu,Store,Male,35-39,Weekend,T-shirt,1,79,1,1,49,79
430,Chengdu,Store,Female,25-29,Weekday,T-shirt,6,744,6,6,49,124
229,Shenzhen,Store,Female,35-39,Weekday,sports,3,332.32,3,4,49,83
360,Chengdu,Store,Male,30-34,Weekend,T-shirt,1,158,1,2,49,79
91,Wuhan,Online,Female,25-29,Weekend,New Arrivals,1,98,1,2,59,49
312,Hangzhou,Store,Male,>=60,Weekday,Jean,3,543.51,3,3,69,181
449,Wuhan,Store,Female,30-34,Weekend,Sock,1,79,1,1,9,79
335,Shanghai,Store,Female,50-54,Weekend,Accessories,1,531,1,9,29,59
758,Hangzhou,Store,Female,45-49,Weekend,T-shirt,2,297,2,3,49,99
135,Shanghai,Store,Female,35-39,Weekday,Jean,5,215,5,5,69,43
442,Xian,Store,Female,20-24,Weekend,T-shirt,1,79,1,1,49,79
50,Wuhan,Online,Male,25-29,Weekday,T-shirt,1,99,1,1,49,99
758,Hangzhou,Store,Male,35-39,Weekday,T-shirt,3,137,3,3,49,46
429,Xian,Store,Female,<20,Weekend,New Arrivals,1,79,1,1,59,79
496,Shanghai,Store,Male,40-44,Weekday,T-shirt,1,99,1,1,49,99
207,Shanghai,Online,Female,30-34,Weekend,New Arrivals,1,57,1,1,59,57
360,Chengdu,Store,Female,30-34,Weekend,sports,2,136,2,4,49,34
146,Hangzhou,Store,Female,20-24,Weekday,T-shirt,3,117,3,3,49,39
245,Hangzhou,Store,Female,45-49,Weekday,T-shirt,1,99,1,1,49,99
831,Hangzhou,Store,Female,30-34,Weekend,T-shirt,2,97,2,2,49,49
449,Wuhan,Store,Male,25-29,Weekday,T-shirt,1,298,1,2,49,149
91,Wuhan,Online,Female,35-39,Weekday,T-shirt,2,117,2,3,49,39
658,Shenzhen,Store,Female,20-24,Weekday,Sock,1,39,1,1,9,39
255,Hangzhou,Store,Male,30-34,Weekend,sports,1,39,1,1,49,39
369,Guangzhou,Store,Female,20-24,Weekday,Accessories,1,99,1,1,29,99
146,Hangzhou,Store,Male,<20,Weekend,T-shirt,1,99,1,1,49,99
68,Chongqing,Online,Female,35-39,Weekday,Sock,1,39,1,1,9,39
375,Guangzhou,Online,Female,55-59,Weekday,Accessories,1,237,2,3,29,79
207,Shanghai,Online,Female,50-54,Weekend,T-shirt,1,79,1,1,49,79
611,Shenzhen,Store,Female,<20,Weekday,T-shirt,1,79,1,1,49,79
802,Xian,Store,Female,35-39,Weekday,Sock,1,39,1,1,9,39
605,Chengdu,Store,Female,55-59,Weekday,Jean,1,59,1,1,69,59
759,Chongqing,Store,Female,20-24,Weekday,T-shirt,2,98,2,2,49,49
520,Hangzhou,Store,Male,20-24,Weekday,Accessories,3,257,3,3,29,86
32,Wuhan,Online,Male,50-54,Weekday,New Arrivals,1,59,1,1,59,59
91,Wuhan,Online,Female,25-29,Weekday,sports,1,19,1,1,49,19
420,Guangzhou,Online,Unkown,Unkown,Weekend,Accessories,1,199,1,1,29,199
21,Beijing,Store,Male,30-34,Weekday,T-shirt,2,198,2,2,49,99
312,Hangzhou,Store,Female,45-49,Weekday,T-shirt,2,198,2,2,49,99
68,Chongqing,Online,Male,>=60,Weekend,T-shirt,1,79,1,1,49,79
430,Chengdu,Store,Female,20-24,Weekday,Accessories,1,99,1,1,29,99
248,Hangzhou,Store,Female,45-49,Weekday,Sock,1,79,1,1,9,79
68,Chongqing,Online,Male,20-24,Weekend,T-shirt,1,99,1,1,49,99
21,Beijing,Store,Female,>=60,Weekday,Accessories,4,256,4,4,29,64
658,Shenzhen,Store,Female,30-34,Weekday,T-shirt,2,198,2,2,49,99
315,Wuhan,Store,Male,35-39,Weekday,T-shirt,1,198,1,2,49,99
375,Guangzhou,Online,Male,20-24,Weekend,T-shirt,1,79,1,1,49,79
420,Guangzhou,Online,Male,30-34,Weekday,New Arrivals,1,76,1,1,59,76
91,Wuhan,Online,Male,35-39,Weekday,New Arrivals,1,59,1,1,59,59
449,Wuhan,Store,Female,55-59,Weekend,T-shirt,1,99,1,1,49,99
519,Hangzhou,Store,Female,35-39,Weekend,New Arrivals,3,250,3,3,59,83
91,Wuhan,Online,Female,40-44,Weekday,T-shirt,1,99,1,1,49,99
248,Hangzhou,Store,Female,30-34,Weekday,Jean,1,37,1,1,69,37
429,Xian,Store,Female,35-39,Weekend,Jean,1,59,1,1,69,59
758,Hangzhou,Store,Female,30-34,Weekday,T-shirt,1,59,1,1,49,59
68,Chongqing,Online,Unkown,Unkown,Weekend,Accessories,1,59,1,1,29,59
496,Shanghai,Store,Female,30-34,Weekday,T-shirt,3,295,3,3,49,98
245,Hangzhou,Store,Male,30-34,Weekend,Sock,1,49,1,1,9,49
611,Shenzhen,Store,Female,30-34,Weekday,T-shirt,2,277,2,3,49,92
70,Shenzhen,Store,Female,25-29,Weekend,T-shirt,3,236,3,3,49,79
19,Nanjing,Store,Female,20-24,Weekend,New Arrivals,1,79,1,1,59,79
32,Wuhan,Online,Female,25-29,Weekday,T-shirt,2,237,2,3,49,79
20,Shenzhen,Store,Female,35-39,Weekend,Sock,1,20,1,1,9,20
658,Shenzhen,Store,Female,45-49,Weekday,T-shirt,1,99,1,1,49,99
21,Beijing,Store,Male,>=60,Weekday,Shorts,4,192,4,5,19,38
46,Wuhan,Store,Female,35-39,Weekend,T-shirt,2,198,2,2,49,99
231,Guangzhou,Store,Female,25-29,Weekend,Accessories,1,79,1,1,29,79
649,Hangzhou,Store,Male,>=60,Weekend,Accessories,1,79,1,1,29,79
519,Hangzhou,Store,Female,50-54,Weekday,Shorts,1,33,1,1,19,33
737,Shenzhen,Store,Female,40-44,Weekend,T-shirt,1,58,1,1,49,58
449,Wuhan,Store,Female,40-44,Weekend,Accessories,1,199,1,1,29,199
616,Chengdu,Store,Male,20-24,Weekend,T-shirt,1,59,1,1,49,59
248,Hangzhou,Store,Female,55-59,Weekend,New Arrivals,1,149,1,1,59,149
208,Chongqing,Store,Male,25-29,Weekend,New Arrivals,5,763,5,5,59,153
616,Chengdu,Store,Female,30-34,Weekday,T-shirt,1,54,1,1,49,54
98,Chengdu,Store,Male,25-29,Weekday,T-shirt,1,79,1,1,49,79
229,Shenzhen,Store,Male,45-49,Weekday,T-shirt,1,79,1,1,49,79
91,Wuhan,Online,Female,35-39,Weekday,T-shirt,3,236,3,3,49,79
648,Xian,Store,Female,30-34,Weekday,T-shirt,1,98,1,1,49,98
430,Chengdu,Store,Male,20-24,Weekday,T-shirt,1,69.4,1,1,49,69
399,Guangzhou,Store,Female,40-44,Weekend,Dresses,1,118,1,2,59,59
137,Xian,Online,Female,30-34,Weekday,Accessories,8,710,8,10,29,71
142,Shanghai,Store,Male,25-29,Weekday,T-shirt,1,99,1,1,49,99
360,Chengdu,Store,Female,20-24,Weekend,T-shirt,1,99,1,1,49,99
255,Hangzhou,Store,Male,40-44,Weekday,T-shirt,1,59,1,1,49,59
442,Xian,Store,Female,25-29,Weekend,Accessories,3,237,3,3,29,79
737,Shenzhen,Store,Female,25-29,Weekday,Jean,1,59,1,1,69,59
